message
"{'loss': 0.0601, 'learning_rate': 4.099852951473987e-06, 'epoch': 0.92}"
"{'loss': 0.0789, 'learning_rate': 4.094017692505194e-06, 'epoch': 0.92}"
"{'loss': 0.0475, 'learning_rate': 4.088182433536401e-06, 'epoch': 0.92}"
"{'loss': 0.0638, 'learning_rate': 4.082347174567608e-06, 'epoch': 0.92}"
"{'loss': 0.0655, 'learning_rate': 4.076511915598814e-06, 'epoch': 0.92}"
"{'loss': 0.0718, 'learning_rate': 4.070676656630021e-06, 'epoch': 0.92}"
"{'loss': 0.0559, 'learning_rate': 4.064841397661228e-06, 'epoch': 0.92}"
"{'loss': 0.0885, 'learning_rate': 4.0590061386924355e-06, 'epoch': 0.92}"
"{'loss': 0.0658, 'learning_rate': 4.053170879723643e-06, 'epoch': 0.92}"
"{'loss': 0.0351, 'learning_rate': 4.04733562075485e-06, 'epoch': 0.92}"
"{'loss': 0.0908, 'learning_rate': 4.041500361786056e-06, 'epoch': 0.92}"
"{'loss': 0.0561, 'learning_rate': 4.035665102817263e-06, 'epoch': 0.92}"
"{'loss': 0.0507, 'learning_rate': 4.02982984384847e-06, 'epoch': 0.92}"
"{'loss': 0.06, 'learning_rate': 4.023994584879677e-06, 'epoch': 0.92}"
"{'loss': 0.0786, 'learning_rate': 4.0181593259108845e-06, 'epoch': 0.92}"
"{'loss': 0.0539, 'learning_rate': 4.012324066942092e-06, 'epoch': 0.92}"
"{'loss': 0.0923, 'learning_rate': 4.006488807973298e-06, 'epoch': 0.92}"
"{'loss': 0.0491, 'learning_rate': 4.000653549004505e-06, 'epoch': 0.92}"
"{'loss': 0.0584, 'learning_rate': 3.994818290035712e-06, 'epoch': 0.92}"
"{'loss': 0.0616, 'learning_rate': 3.988983031066918e-06, 'epoch': 0.92}"
"{'loss': 0.0533, 'learning_rate': 3.983147772098126e-06, 'epoch': 0.92}"
"{'loss': 0.0457, 'learning_rate': 3.9773125131293334e-06, 'epoch': 0.92}"
"{'loss': 0.0474, 'learning_rate': 3.97147725416054e-06, 'epoch': 0.92}"
"{'loss': 0.0632, 'learning_rate': 3.965641995191747e-06, 'epoch': 0.92}"
"{'loss': 0.0594, 'learning_rate': 3.959806736222954e-06, 'epoch': 0.92}"
"{'loss': 0.082, 'learning_rate': 3.95397147725416e-06, 'epoch': 0.92}"
"{'loss': 0.0567, 'learning_rate': 3.948136218285367e-06, 'epoch': 0.92}"
"{'loss': 0.0636, 'learning_rate': 3.942300959316575e-06, 'epoch': 0.92}"
"{'loss': 0.076, 'learning_rate': 3.9364657003477816e-06, 'epoch': 0.92}"
"{'loss': 0.0622, 'learning_rate': 3.930630441378989e-06, 'epoch': 0.92}"
"{'loss': 0.075, 'learning_rate': 3.924795182410196e-06, 'epoch': 0.92}"
"{'loss': 0.0514, 'learning_rate': 3.918959923441402e-06, 'epoch': 0.92}"
"{'loss': 0.0641, 'learning_rate': 3.913124664472609e-06, 'epoch': 0.92}"
"{'loss': 0.0639, 'learning_rate': 3.907289405503816e-06, 'epoch': 0.92}"
"{'loss': 0.073, 'learning_rate': 3.9014541465350234e-06, 'epoch': 0.92}"
"{'loss': 0.0541, 'learning_rate': 3.8956188875662305e-06, 'epoch': 0.92}"
"{'loss': 0.0525, 'learning_rate': 3.889783628597438e-06, 'epoch': 0.92}"
"{'loss': 0.0556, 'learning_rate': 3.883948369628644e-06, 'epoch': 0.92}"
"{'loss': 0.0813, 'learning_rate': 3.878113110659851e-06, 'epoch': 0.92}"
"{'loss': 0.0663, 'learning_rate': 3.872277851691058e-06, 'epoch': 0.92}"
"{'loss': 0.0668, 'learning_rate': 3.866442592722265e-06, 'epoch': 0.92}"
"{'loss': 0.0682, 'learning_rate': 3.860607333753472e-06, 'epoch': 0.92}"
"{'loss': 0.073, 'learning_rate': 3.8547720747846795e-06, 'epoch': 0.92}"
"{'loss': 0.0638, 'learning_rate': 3.848936815815886e-06, 'epoch': 0.92}"
"{'loss': 0.0529, 'learning_rate': 3.843101556847093e-06, 'epoch': 0.92}"
"{'loss': 0.0502, 'learning_rate': 3.8372662978783e-06, 'epoch': 0.92}"
"{'loss': 0.0508, 'learning_rate': 3.831431038909507e-06, 'epoch': 0.92}"
"{'loss': 0.0639, 'learning_rate': 3.825595779940714e-06, 'epoch': 0.92}"
"{'loss': 0.0654, 'learning_rate': 3.819760520971921e-06, 'epoch': 0.92}"
"{'loss': 0.0597, 'learning_rate': 3.8139252620031276e-06, 'epoch': 0.92}"
"{'loss': 0.0618, 'learning_rate': 3.8080900030343348e-06, 'epoch': 0.92}"
"{'loss': 0.0741, 'learning_rate': 3.802254744065542e-06, 'epoch': 0.92}"
"{'loss': 0.0644, 'learning_rate': 3.7964194850967486e-06, 'epoch': 0.92}"
"{'loss': 0.0611, 'learning_rate': 3.7905842261279557e-06, 'epoch': 0.92}"
"{'loss': 0.0546, 'learning_rate': 3.784748967159163e-06, 'epoch': 0.92}"
"{'loss': 0.0425, 'learning_rate': 3.7789137081903695e-06, 'epoch': 0.92}"
"{'loss': 0.0569, 'learning_rate': 3.7730784492215766e-06, 'epoch': 0.92}"
"{'loss': 0.0627, 'learning_rate': 3.7672431902527837e-06, 'epoch': 0.93}"
"{'loss': 0.0799, 'learning_rate': 3.7614079312839904e-06, 'epoch': 0.93}"
"{'loss': 0.0714, 'learning_rate': 3.7555726723151975e-06, 'epoch': 0.93}"
"{'loss': 0.0633, 'learning_rate': 3.7497374133464047e-06, 'epoch': 0.93}"
"{'loss': 0.0841, 'learning_rate': 3.7439021543776114e-06, 'epoch': 0.93}"
"{'loss': 0.0595, 'learning_rate': 3.7380668954088185e-06, 'epoch': 0.93}"
"{'loss': 0.0469, 'learning_rate': 3.7322316364400256e-06, 'epoch': 0.93}"
"{'loss': 0.062, 'learning_rate': 3.7263963774712323e-06, 'epoch': 0.93}"
"{'loss': 0.1021, 'learning_rate': 3.7205611185024394e-06, 'epoch': 0.93}"
"{'loss': 0.0496, 'learning_rate': 3.7147258595336465e-06, 'epoch': 0.93}"
"{'loss': 0.0597, 'learning_rate': 3.7088906005648528e-06, 'epoch': 0.93}"
"{'loss': 0.0768, 'learning_rate': 3.7030553415960603e-06, 'epoch': 0.93}"
"{'loss': 0.0613, 'learning_rate': 3.6972200826272674e-06, 'epoch': 0.93}"
"{'loss': 0.0582, 'learning_rate': 3.6913848236584737e-06, 'epoch': 0.93}"
"{'loss': 0.0501, 'learning_rate': 3.6855495646896812e-06, 'epoch': 0.93}"
"{'loss': 0.0523, 'learning_rate': 3.6797143057208884e-06, 'epoch': 0.93}"
"{'loss': 0.0709, 'learning_rate': 3.6738790467520946e-06, 'epoch': 0.93}"
"{'loss': 0.0557, 'learning_rate': 3.6680437877833018e-06, 'epoch': 0.93}"
"{'loss': 0.0791, 'learning_rate': 3.6622085288145093e-06, 'epoch': 0.93}"
"{'loss': 0.0363, 'learning_rate': 3.6563732698457156e-06, 'epoch': 0.93}"
"{'loss': 0.0626, 'learning_rate': 3.6505380108769227e-06, 'epoch': 0.93}"
"{'loss': 0.0568, 'learning_rate': 3.6447027519081302e-06, 'epoch': 0.93}"
"{'loss': 0.0637, 'learning_rate': 3.6388674929393365e-06, 'epoch': 0.93}"
"{'loss': 0.0547, 'learning_rate': 3.6330322339705436e-06, 'epoch': 0.93}"
"{'loss': 0.0693, 'learning_rate': 3.6271969750017507e-06, 'epoch': 0.93}"
"{'loss': 0.0628, 'learning_rate': 3.6213617160329574e-06, 'epoch': 0.93}"
"{'loss': 0.0674, 'learning_rate': 3.6155264570641645e-06, 'epoch': 0.93}"
"{'loss': 0.0768, 'learning_rate': 3.6096911980953717e-06, 'epoch': 0.93}"
"{'loss': 0.053, 'learning_rate': 3.6038559391265783e-06, 'epoch': 0.93}"
"{'loss': 0.0938, 'learning_rate': 3.5980206801577855e-06, 'epoch': 0.93}"
"{'loss': 0.0663, 'learning_rate': 3.5921854211889926e-06, 'epoch': 0.93}"
"{'loss': 0.0532, 'learning_rate': 3.5863501622201993e-06, 'epoch': 0.93}"
"{'loss': 0.0578, 'learning_rate': 3.5805149032514064e-06, 'epoch': 0.93}"
"{'loss': 0.0398, 'learning_rate': 3.5746796442826135e-06, 'epoch': 0.93}"
"{'loss': 0.0583, 'learning_rate': 3.56884438531382e-06, 'epoch': 0.93}"
"{'loss': 0.0662, 'learning_rate': 3.5630091263450273e-06, 'epoch': 0.93}"
"{'loss': 0.0726, 'learning_rate': 3.5571738673762344e-06, 'epoch': 0.93}"
"{'loss': 0.0964, 'learning_rate': 3.551338608407441e-06, 'epoch': 0.93}"
"{'loss': 0.0734, 'learning_rate': 3.5455033494386482e-06, 'epoch': 0.93}"
"{'loss': 0.0557, 'learning_rate': 3.5396680904698554e-06, 'epoch': 0.93}"
"{'loss': 0.0674, 'learning_rate': 3.533832831501062e-06, 'epoch': 0.93}"
"{'loss': 0.0698, 'learning_rate': 3.527997572532269e-06, 'epoch': 0.93}"
"{'loss': 0.0623, 'learning_rate': 3.5221623135634763e-06, 'epoch': 0.93}"
"{'loss': 0.0554, 'learning_rate': 3.5163270545946826e-06, 'epoch': 0.93}"
"{'loss': 0.0777, 'learning_rate': 3.51049179562589e-06, 'epoch': 0.93}"
"{'loss': 0.0608, 'learning_rate': 3.5046565366570972e-06, 'epoch': 0.93}"
"{'loss': 0.0925, 'learning_rate': 3.4988212776883035e-06, 'epoch': 0.93}"
"{'loss': 0.0417, 'learning_rate': 3.492986018719511e-06, 'epoch': 0.93}"
"{'loss': 0.0569, 'learning_rate': 3.487150759750718e-06, 'epoch': 0.93}"
"{'loss': 0.0742, 'learning_rate': 3.4813155007819244e-06, 'epoch': 0.93}"
"{'loss': 0.0696, 'learning_rate': 3.4754802418131315e-06, 'epoch': 0.93}"
"{'loss': 0.0868, 'learning_rate': 3.469644982844339e-06, 'epoch': 0.93}"
"{'loss': 0.0629, 'learning_rate': 3.4638097238755453e-06, 'epoch': 0.93}"
"{'loss': 0.047, 'learning_rate': 3.4579744649067525e-06, 'epoch': 0.93}"
"{'loss': 0.0522, 'learning_rate': 3.45213920593796e-06, 'epoch': 0.93}"
"{'loss': 0.0475, 'learning_rate': 3.446303946969167e-06, 'epoch': 0.93}"
"{'loss': 0.0542, 'learning_rate': 3.4404686880003734e-06, 'epoch': 0.93}"
"{'loss': 0.0543, 'learning_rate': 3.4346334290315805e-06, 'epoch': 0.93}"
"{'loss': 0.0681, 'learning_rate': 3.428798170062788e-06, 'epoch': 0.93}"
"{'loss': 0.048, 'learning_rate': 3.4229629110939943e-06, 'epoch': 0.93}"
"{'loss': 0.0523, 'learning_rate': 3.4171276521252014e-06, 'epoch': 0.93}"
"{'loss': 0.0426, 'learning_rate': 3.411292393156409e-06, 'epoch': 0.93}"
"{'loss': 0.0527, 'learning_rate': 3.4054571341876152e-06, 'epoch': 0.93}"
"{'loss': 0.0691, 'learning_rate': 3.3996218752188224e-06, 'epoch': 0.93}"
"{'loss': 0.0538, 'learning_rate': 3.3937866162500295e-06, 'epoch': 0.93}"
"{'loss': 0.069, 'learning_rate': 3.387951357281236e-06, 'epoch': 0.93}"
"{'loss': 0.0473, 'learning_rate': 3.3821160983124433e-06, 'epoch': 0.93}"
"{'loss': 0.0742, 'learning_rate': 3.3762808393436504e-06, 'epoch': 0.93}"
"{'loss': 0.0659, 'learning_rate': 3.370445580374857e-06, 'epoch': 0.93}"
"{'loss': 0.0637, 'learning_rate': 3.364610321406064e-06, 'epoch': 0.93}"
"{'loss': 0.0527, 'learning_rate': 3.3587750624372713e-06, 'epoch': 0.93}"
"{'loss': 0.0606, 'learning_rate': 3.352939803468478e-06, 'epoch': 0.93}"
"{'loss': 0.053, 'learning_rate': 3.347104544499685e-06, 'epoch': 0.93}"
"{'loss': 0.0712, 'learning_rate': 3.3412692855308923e-06, 'epoch': 0.93}"
"{'loss': 0.0626, 'learning_rate': 3.335434026562099e-06, 'epoch': 0.93}"
"{'loss': 0.0503, 'learning_rate': 3.329598767593306e-06, 'epoch': 0.93}"
"{'loss': 0.0691, 'learning_rate': 3.323763508624513e-06, 'epoch': 0.93}"
"{'loss': 0.0517, 'learning_rate': 3.31792824965572e-06, 'epoch': 0.93}"
"{'loss': 0.0503, 'learning_rate': 3.312092990686927e-06, 'epoch': 0.93}"
"{'loss': 0.0843, 'learning_rate': 3.306257731718134e-06, 'epoch': 0.93}"
"{'loss': 0.0758, 'learning_rate': 3.300422472749341e-06, 'epoch': 0.93}"
"{'loss': 0.0569, 'learning_rate': 3.294587213780548e-06, 'epoch': 0.93}"
"{'loss': 0.0502, 'learning_rate': 3.288751954811755e-06, 'epoch': 0.93}"
"{'loss': 0.0559, 'learning_rate': 3.2829166958429613e-06, 'epoch': 0.93}"
"{'loss': 0.0682, 'learning_rate': 3.277081436874169e-06, 'epoch': 0.93}"
"{'loss': 0.0585, 'learning_rate': 3.271246177905376e-06, 'epoch': 0.93}"
"{'loss': 0.0615, 'learning_rate': 3.2654109189365822e-06, 'epoch': 0.94}"
"{'loss': 0.0796, 'learning_rate': 3.2595756599677898e-06, 'epoch': 0.94}"
"{'loss': 0.0574, 'learning_rate': 3.253740400998997e-06, 'epoch': 0.94}"
"{'loss': 0.0798, 'learning_rate': 3.247905142030203e-06, 'epoch': 0.94}"
"{'loss': 0.0725, 'learning_rate': 3.2420698830614103e-06, 'epoch': 0.94}"
"{'loss': 0.054, 'learning_rate': 3.236234624092618e-06, 'epoch': 0.94}"
"{'loss': 0.0815, 'learning_rate': 3.230399365123824e-06, 'epoch': 0.94}"
"{'loss': 0.0583, 'learning_rate': 3.224564106155031e-06, 'epoch': 0.94}"
"{'loss': 0.0831, 'learning_rate': 3.2187288471862387e-06, 'epoch': 0.94}"
"{'loss': 0.0648, 'learning_rate': 3.212893588217445e-06, 'epoch': 0.94}"
"{'loss': 0.0511, 'learning_rate': 3.207058329248652e-06, 'epoch': 0.94}"
"{'loss': 0.0754, 'learning_rate': 3.2012230702798592e-06, 'epoch': 0.94}"
"{'loss': 0.0584, 'learning_rate': 3.195387811311066e-06, 'epoch': 0.94}"
"{'loss': 0.0679, 'learning_rate': 3.189552552342273e-06, 'epoch': 0.94}"
"{'loss': 0.0544, 'learning_rate': 3.18371729337348e-06, 'epoch': 0.94}"
"{'loss': 0.0602, 'learning_rate': 3.177882034404687e-06, 'epoch': 0.94}"
"{'loss': 0.0787, 'learning_rate': 3.172046775435894e-06, 'epoch': 0.94}"
"{'loss': 0.0456, 'learning_rate': 3.166211516467101e-06, 'epoch': 0.94}"
"{'loss': 0.0804, 'learning_rate': 3.160376257498308e-06, 'epoch': 0.94}"
"{'loss': 0.0724, 'learning_rate': 3.154540998529515e-06, 'epoch': 0.94}"
"{'loss': 0.0682, 'learning_rate': 3.148705739560722e-06, 'epoch': 0.94}"
"{'loss': 0.043, 'learning_rate': 3.1428704805919287e-06, 'epoch': 0.94}"
"{'loss': 0.04, 'learning_rate': 3.137035221623136e-06, 'epoch': 0.94}"
"{'loss': 0.0607, 'learning_rate': 3.131199962654343e-06, 'epoch': 0.94}"
"{'loss': 0.0488, 'learning_rate': 3.1253647036855497e-06, 'epoch': 0.94}"
"{'loss': 0.0561, 'learning_rate': 3.1195294447167568e-06, 'epoch': 0.94}"
"{'loss': 0.0546, 'learning_rate': 3.1136941857479635e-06, 'epoch': 0.94}"
"{'loss': 0.0585, 'learning_rate': 3.1078589267791706e-06, 'epoch': 0.94}"
"{'loss': 0.0827, 'learning_rate': 3.1020236678103777e-06, 'epoch': 0.94}"
"{'loss': 0.0798, 'learning_rate': 3.0961884088415844e-06, 'epoch': 0.94}"
"{'loss': 0.0762, 'learning_rate': 3.0903531498727915e-06, 'epoch': 0.94}"
"{'loss': 0.0376, 'learning_rate': 3.0845178909039986e-06, 'epoch': 0.94}"
"{'loss': 0.057, 'learning_rate': 3.0786826319352053e-06, 'epoch': 0.94}"
"{'loss': 0.0795, 'learning_rate': 3.0728473729664124e-06, 'epoch': 0.94}"
"{'loss': 0.0906, 'learning_rate': 3.0670121139976196e-06, 'epoch': 0.94}"
"{'loss': 0.048, 'learning_rate': 3.0611768550288262e-06, 'epoch': 0.94}"
"{'loss': 0.0501, 'learning_rate': 3.0553415960600334e-06, 'epoch': 0.94}"
"{'loss': 0.0669, 'learning_rate': 3.04950633709124e-06, 'epoch': 0.94}"
"{'loss': 0.0519, 'learning_rate': 3.043671078122447e-06, 'epoch': 0.94}"
"{'loss': 0.0517, 'learning_rate': 3.0378358191536543e-06, 'epoch': 0.94}"
"{'loss': 0.057, 'learning_rate': 3.032000560184861e-06, 'epoch': 0.94}"
"{'loss': 0.0853, 'learning_rate': 3.026165301216068e-06, 'epoch': 0.94}"
"{'loss': 0.0689, 'learning_rate': 3.0203300422472752e-06, 'epoch': 0.94}"
"{'loss': 0.0665, 'learning_rate': 3.014494783278482e-06, 'epoch': 0.94}"
"{'loss': 0.0564, 'learning_rate': 3.008659524309689e-06, 'epoch': 0.94}"
"{'loss': 0.0639, 'learning_rate': 3.002824265340896e-06, 'epoch': 0.94}"
"{'loss': 0.0704, 'learning_rate': 2.996989006372103e-06, 'epoch': 0.94}"
"{'loss': 0.055, 'learning_rate': 2.9911537474033095e-06, 'epoch': 0.94}"
"{'loss': 0.042, 'learning_rate': 2.985318488434517e-06, 'epoch': 0.94}"
"{'loss': 0.0476, 'learning_rate': 2.9794832294657238e-06, 'epoch': 0.94}"
"{'loss': 0.0528, 'learning_rate': 2.9736479704969305e-06, 'epoch': 0.94}"
"{'loss': 0.0523, 'learning_rate': 2.967812711528138e-06, 'epoch': 0.94}"
"{'loss': 0.0656, 'learning_rate': 2.9619774525593447e-06, 'epoch': 0.94}"
"{'loss': 0.0662, 'learning_rate': 2.956142193590552e-06, 'epoch': 0.94}"
"{'loss': 0.0565, 'learning_rate': 2.9503069346217585e-06, 'epoch': 0.94}"
"{'loss': 0.0392, 'learning_rate': 2.9444716756529656e-06, 'epoch': 0.94}"
"{'loss': 0.0767, 'learning_rate': 2.9386364166841727e-06, 'epoch': 0.94}"
"{'loss': 0.0597, 'learning_rate': 2.9328011577153794e-06, 'epoch': 0.94}"
"{'loss': 0.0387, 'learning_rate': 2.9269658987465865e-06, 'epoch': 0.94}"
"{'loss': 0.0907, 'learning_rate': 2.9211306397777937e-06, 'epoch': 0.94}"
"{'loss': 0.0586, 'learning_rate': 2.9152953808090004e-06, 'epoch': 0.94}"
"{'loss': 0.0462, 'learning_rate': 2.9094601218402075e-06, 'epoch': 0.94}"
"{'loss': 0.069, 'learning_rate': 2.9036248628714146e-06, 'epoch': 0.94}"
"{'loss': 0.0523, 'learning_rate': 2.8977896039026213e-06, 'epoch': 0.94}"
"{'loss': 0.0697, 'learning_rate': 2.8919543449338284e-06, 'epoch': 0.94}"
"{'loss': 0.0249, 'learning_rate': 2.8861190859650355e-06, 'epoch': 0.94}"
"{'loss': 0.0636, 'learning_rate': 2.880283826996242e-06, 'epoch': 0.94}"
"{'loss': 0.079, 'learning_rate': 2.874448568027449e-06, 'epoch': 0.94}"
"{'loss': 0.0537, 'learning_rate': 2.8686133090586564e-06, 'epoch': 0.94}"
"{'loss': 0.0408, 'learning_rate': 2.862778050089863e-06, 'epoch': 0.94}"
"{'loss': 0.0516, 'learning_rate': 2.85694279112107e-06, 'epoch': 0.94}"
"{'loss': 0.1107, 'learning_rate': 2.8511075321522774e-06, 'epoch': 0.94}"
"{'loss': 0.0701, 'learning_rate': 2.845272273183484e-06, 'epoch': 0.94}"
"{'loss': 0.0711, 'learning_rate': 2.8394370142146908e-06, 'epoch': 0.94}"
"{'loss': 0.0792, 'learning_rate': 2.833601755245898e-06, 'epoch': 0.94}"
"{'loss': 0.0632, 'learning_rate': 2.827766496277105e-06, 'epoch': 0.94}"
"{'loss': 0.0613, 'learning_rate': 2.8219312373083117e-06, 'epoch': 0.94}"
"{'loss': 0.0655, 'learning_rate': 2.816095978339519e-06, 'epoch': 0.94}"
"{'loss': 0.0695, 'learning_rate': 2.810260719370726e-06, 'epoch': 0.94}"
"{'loss': 0.0462, 'learning_rate': 2.8044254604019326e-06, 'epoch': 0.94}"
"{'loss': 0.0649, 'learning_rate': 2.7985902014331397e-06, 'epoch': 0.94}"
"{'loss': 0.0626, 'learning_rate': 2.792754942464347e-06, 'epoch': 0.94}"
"{'loss': 0.0475, 'learning_rate': 2.7869196834955535e-06, 'epoch': 0.94}"
"{'loss': 0.0706, 'learning_rate': 2.7810844245267607e-06, 'epoch': 0.94}"
"{'loss': 0.0466, 'learning_rate': 2.7752491655579678e-06, 'epoch': 0.94}"
"{'loss': 0.0605, 'learning_rate': 2.7694139065891745e-06, 'epoch': 0.94}"
"{'loss': 0.0597, 'learning_rate': 2.7635786476203816e-06, 'epoch': 0.95}"
"{'loss': 0.0429, 'learning_rate': 2.7577433886515883e-06, 'epoch': 0.95}"
"{'loss': 0.0888, 'learning_rate': 2.7519081296827954e-06, 'epoch': 0.95}"
"{'loss': 0.0486, 'learning_rate': 2.7460728707140025e-06, 'epoch': 0.95}"
"{'loss': 0.0379, 'learning_rate': 2.740237611745209e-06, 'epoch': 0.95}"
"{'loss': 0.0692, 'learning_rate': 2.7344023527764163e-06, 'epoch': 0.95}"
"{'loss': 0.057, 'learning_rate': 2.7285670938076234e-06, 'epoch': 0.95}"
"{'loss': 0.0534, 'learning_rate': 2.72273183483883e-06, 'epoch': 0.95}"
"{'loss': 0.0797, 'learning_rate': 2.7168965758700372e-06, 'epoch': 0.95}"
"{'loss': 0.0572, 'learning_rate': 2.7110613169012444e-06, 'epoch': 0.95}"
"{'loss': 0.0596, 'learning_rate': 2.705226057932451e-06, 'epoch': 0.95}"
"{'loss': 0.0498, 'learning_rate': 2.699390798963658e-06, 'epoch': 0.95}"
"{'loss': 0.0589, 'learning_rate': 2.6935555399948653e-06, 'epoch': 0.95}"
"{'loss': 0.0398, 'learning_rate': 2.687720281026072e-06, 'epoch': 0.95}"
"{'loss': 0.0868, 'learning_rate': 2.6818850220572787e-06, 'epoch': 0.95}"
"{'loss': 0.0662, 'learning_rate': 2.6760497630884862e-06, 'epoch': 0.95}"
"{'loss': 0.0594, 'learning_rate': 2.670214504119693e-06, 'epoch': 0.95}"
"{'loss': 0.0553, 'learning_rate': 2.6643792451508996e-06, 'epoch': 0.95}"
"{'loss': 0.0537, 'learning_rate': 2.658543986182107e-06, 'epoch': 0.95}"
"{'loss': 0.0566, 'learning_rate': 2.652708727213314e-06, 'epoch': 0.95}"
"{'loss': 0.088, 'learning_rate': 2.6468734682445205e-06, 'epoch': 0.95}"
"{'loss': 0.0589, 'learning_rate': 2.6410382092757277e-06, 'epoch': 0.95}"
"{'loss': 0.0615, 'learning_rate': 2.6352029503069348e-06, 'epoch': 0.95}"
"{'loss': 0.0534, 'learning_rate': 2.629367691338142e-06, 'epoch': 0.95}"
"{'loss': 0.0576, 'learning_rate': 2.6235324323693486e-06, 'epoch': 0.95}"
"{'loss': 0.0839, 'learning_rate': 2.6176971734005557e-06, 'epoch': 0.95}"
"{'loss': 0.0513, 'learning_rate': 2.611861914431763e-06, 'epoch': 0.95}"
"{'loss': 0.058, 'learning_rate': 2.6060266554629695e-06, 'epoch': 0.95}"
"{'loss': 0.0417, 'learning_rate': 2.6001913964941766e-06, 'epoch': 0.95}"
"{'loss': 0.087, 'learning_rate': 2.5943561375253837e-06, 'epoch': 0.95}"
"{'loss': 0.0509, 'learning_rate': 2.5885208785565904e-06, 'epoch': 0.95}"
"{'loss': 0.0532, 'learning_rate': 2.5826856195877976e-06, 'epoch': 0.95}"
"{'loss': 0.0667, 'learning_rate': 2.5768503606190047e-06, 'epoch': 0.95}"
"{'loss': 0.0653, 'learning_rate': 2.5710151016502114e-06, 'epoch': 0.95}"
"{'loss': 0.0625, 'learning_rate': 2.565179842681418e-06, 'epoch': 0.95}"
"{'loss': 0.0539, 'learning_rate': 2.5593445837126256e-06, 'epoch': 0.95}"
"{'loss': 0.0717, 'learning_rate': 2.5535093247438323e-06, 'epoch': 0.95}"
"{'loss': 0.0702, 'learning_rate': 2.547674065775039e-06, 'epoch': 0.95}"
"{'loss': 0.0595, 'learning_rate': 2.5418388068062465e-06, 'epoch': 0.95}"
"{'loss': 0.0644, 'learning_rate': 2.5360035478374532e-06, 'epoch': 0.95}"
"{'loss': 0.0517, 'learning_rate': 2.53016828886866e-06, 'epoch': 0.95}"
"{'loss': 0.0741, 'learning_rate': 2.524333029899867e-06, 'epoch': 0.95}"
"{'loss': 0.0553, 'learning_rate': 2.518497770931074e-06, 'epoch': 0.95}"
"{'loss': 0.047, 'learning_rate': 2.512662511962281e-06, 'epoch': 0.95}"
"{'loss': 0.0523, 'learning_rate': 2.506827252993488e-06, 'epoch': 0.95}"
"{'loss': 0.0588, 'learning_rate': 2.500991994024695e-06, 'epoch': 0.95}"
"{'loss': 0.0544, 'learning_rate': 2.4951567350559018e-06, 'epoch': 0.95}"
"{'loss': 0.0623, 'learning_rate': 2.489321476087109e-06, 'epoch': 0.95}"
"{'loss': 0.0493, 'learning_rate': 2.483486217118316e-06, 'epoch': 0.95}"
"{'loss': 0.0539, 'learning_rate': 2.4776509581495227e-06, 'epoch': 0.95}"
"{'loss': 0.0469, 'learning_rate': 2.47181569918073e-06, 'epoch': 0.95}"
"{'loss': 0.0551, 'learning_rate': 2.465980440211937e-06, 'epoch': 0.95}"
"{'loss': 0.0451, 'learning_rate': 2.4601451812431436e-06, 'epoch': 0.95}"
"{'loss': 0.0554, 'learning_rate': 2.4543099222743507e-06, 'epoch': 0.95}"
"{'loss': 0.0512, 'learning_rate': 2.4484746633055574e-06, 'epoch': 0.95}"
"{'loss': 0.0936, 'learning_rate': 2.4426394043367645e-06, 'epoch': 0.95}"
"{'loss': 0.0441, 'learning_rate': 2.4368041453679717e-06, 'epoch': 0.95}"
"{'loss': 0.0537, 'learning_rate': 2.4309688863991784e-06, 'epoch': 0.95}"
"{'loss': 0.0801, 'learning_rate': 2.4251336274303855e-06, 'epoch': 0.95}"
"{'loss': 0.0521, 'learning_rate': 2.4192983684615926e-06, 'epoch': 0.95}"
"{'loss': 0.0717, 'learning_rate': 2.4134631094927993e-06, 'epoch': 0.95}"
"{'loss': 0.0559, 'learning_rate': 2.4076278505240064e-06, 'epoch': 0.95}"
"{'loss': 0.0433, 'learning_rate': 2.4017925915552135e-06, 'epoch': 0.95}"
"{'loss': 0.0671, 'learning_rate': 2.39595733258642e-06, 'epoch': 0.95}"
"{'loss': 0.0464, 'learning_rate': 2.3901220736176273e-06, 'epoch': 0.95}"
"{'loss': 0.0607, 'learning_rate': 2.3842868146488344e-06, 'epoch': 0.95}"
"{'loss': 0.0486, 'learning_rate': 2.378451555680041e-06, 'epoch': 0.95}"
"{'loss': 0.0617, 'learning_rate': 2.372616296711248e-06, 'epoch': 0.95}"
"{'loss': 0.0533, 'learning_rate': 2.3667810377424554e-06, 'epoch': 0.95}"
"{'loss': 0.0669, 'learning_rate': 2.360945778773662e-06, 'epoch': 0.95}"
"{'loss': 0.0444, 'learning_rate': 2.3551105198048688e-06, 'epoch': 0.95}"
"{'loss': 0.065, 'learning_rate': 2.3492752608360763e-06, 'epoch': 0.95}"
"{'loss': 0.0574, 'learning_rate': 2.343440001867283e-06, 'epoch': 0.95}"
"{'loss': 0.07, 'learning_rate': 2.3376047428984897e-06, 'epoch': 0.95}"
"{'loss': 0.0848, 'learning_rate': 2.331769483929697e-06, 'epoch': 0.95}"
"{'loss': 0.0648, 'learning_rate': 2.325934224960904e-06, 'epoch': 0.95}"
"{'loss': 0.074, 'learning_rate': 2.3200989659921106e-06, 'epoch': 0.95}"
"{'loss': 0.0586, 'learning_rate': 2.3142637070233177e-06, 'epoch': 0.95}"
"{'loss': 0.0517, 'learning_rate': 2.308428448054525e-06, 'epoch': 0.95}"
